Image_Name,License_Plate
frame_0501_plate.jpg,Wb
frame_0502_plate.jpg,WBM
frame_0503_plate.jpg,LBMI
frame_0504_plate.jpg,Ib4M
frame_0505_plate.jpg,WkEo
frame_0506_plate.jpg,No Text Detected
frame_0507_plate.jpg,[ean
frame_0508_plate.jpg,W6D
frame_0509_plate.jpg,Lh64dld
frame_0510_plate.jpg,Lb
frame_0511_plate.jpg,No Text Detected
frame_0512_plate.jpg,Lke4dDD
frame_0513_plate.jpg,No Text Detected
frame_0514_plate.jpg,TeI
frame_0515_plate.jpg,OeII
frame_0516_plate.jpg,LbadD
frame_0517_plate.jpg,LBAI
frame_0518_plate.jpg,LKb4dD
frame_0519_plate.jpg,Lkb4dMD
frame_0520_plate.jpg,LBI
frame_0521_plate.jpg,LKGT
frame_0522_plate.jpg,No Text Detected
frame_0523_plate.jpg,No Text Detected
frame_0524_plate.jpg,pad
frame_0525_plate.jpg,LEFIQ0Z
frame_0526_plate.jpg,LB4DM
frame_0527_plate.jpg,Wbuu
frame_0528_plate.jpg,LbaDD
frame_0529_plate.jpg,LkEADM
frame_0530_plate.jpg,Lke4oN
frame_0531_plate.jpg,LKb4d
frame_0532_plate.jpg,Lkb4
frame_0533_plate.jpg,m
frame_0534_plate.jpg,FFlo 0Z1
frame_0535_plate.jpg,[erido
frame_0536_plate.jpg,Enodzd
frame_0537_plate.jpg,EnpzI
frame_0538_plate.jpg,MDL
frame_0539_plate.jpg,Teridzu
frame_0540_plate.jpg,Le
frame_0541_plate.jpg,LbIHI
frame_0542_plate.jpg,LKkbah
frame_0543_plate.jpg,LKB4
frame_0544_plate.jpg,EKbad
frame_0545_plate.jpg,Ekbaq
frame_0546_plate.jpg,Lkbad
frame_0547_plate.jpg,No Text Detected
frame_0548_plate.jpg,LKB4pM
frame_0549_plate.jpg,No Text Detected
frame_0550_plate.jpg,No Text Detected
frame_0551_plate.jpg,No Text Detected
frame_0552_plate.jpg,Edzu
frame_0553_plate.jpg,No Text Detected
frame_0554_plate.jpg,FFDZ
frame_0555_plate.jpg,Eaodzt
frame_0556_plate.jpg,No Text Detected
frame_0557_plate.jpg,No Text Detected
frame_0558_plate.jpg,No Text Detected
frame_0559_plate.jpg,No Text Detected
frame_0560_plate.jpg,L64
frame_0561_plate.jpg,No Text Detected
frame_0562_plate.jpg,LKE4D
frame_0563_plate.jpg,LKke4dHV
frame_0564_plate.jpg,EFlOozL
frame_0565_plate.jpg,No Text Detected
frame_0566_plate.jpg,No Text Detected
frame_0567_plate.jpg,EapzT
frame_0568_plate.jpg,EodzT
frame_0569_plate.jpg,LKEA
frame_0570_plate.jpg,LAK64dNV
frame_0571_plate.jpg,No Text Detected
frame_0572_plate.jpg,No Text Detected
frame_0573_plate.jpg,No Text Detected
frame_0574_plate.jpg,AKb4dLM
frame_0575_plate.jpg,No Text Detected
frame_0576_plate.jpg,No Text Detected
frame_0577_plate.jpg,No Text Detected
frame_0578_plate.jpg,No Text Detected
frame_0579_plate.jpg,No Text Detected
frame_0580_plate.jpg,No Text Detected
frame_0581_plate.jpg,AK6A DLM
frame_0582_plate.jpg,No Text Detected
frame_0583_plate.jpg,No Text Detected
frame_0584_plate.jpg,No Text Detected
frame_0585_plate.jpg,No Text Detected
frame_0586_plate.jpg,No Text Detected
frame_0587_plate.jpg,No Text Detected
frame_0588_plate.jpg,No Text Detected
frame_0589_plate.jpg,No Text Detected
frame_0590_plate.jpg,No Text Detected
frame_0591_plate.jpg,No Text Detected
frame_0592_plate.jpg,No Text Detected
frame_0593_plate.jpg,No Text Detected
frame_0594_plate.jpg,No Text Detected
frame_0595_plate.jpg,AKEADNV
frame_0596_plate.jpg,No Text Detected
frame_0597_plate.jpg,No Text Detected
frame_0598_plate.jpg,No Text Detected
frame_0599_plate.jpg,No Text Detected
frame_0600_plate.jpg,No Text Detected
frame_0601_plate.jpg,No Text Detected
frame_0602_plate.jpg,No Text Detected
frame_0603_plate.jpg,No Text Detected
frame_0604_plate.jpg,No Text Detected
frame_0605_plate.jpg,No Text Detected
frame_0606_plate.jpg,No Text Detected
frame_0607_plate.jpg,No Text Detected
frame_0608_plate.jpg,No Text Detected
frame_0609_plate.jpg,No Text Detected
frame_0610_plate.jpg,No Text Detected
frame_0611_plate.jpg,No Text Detected
frame_0612_plate.jpg,No Text Detected
frame_0613_plate.jpg,No Text Detected
frame_0614_plate.jpg,No Text Detected
frame_0615_plate.jpg,No Text Detected
frame_0616_plate.jpg,No Text Detected
frame_0617_plate.jpg,No Text Detected
frame_0618_plate.jpg,No Text Detected
frame_0619_plate.jpg,No Text Detected
frame_0620_plate.jpg,Eflddz
frame_0621_plate.jpg,No Text Detected
frame_0622_plate.jpg,No Text Detected
frame_0623_plate.jpg,No Text Detected
frame_0624_plate.jpg,No Text Detected
frame_0625_plate.jpg,No Text Detected
frame_0626_plate.jpg,No Text Detected
frame_0627_plate.jpg,No Text Detected
frame_0628_plate.jpg,No Text Detected
frame_0629_plate.jpg,No Text Detected
frame_0630_plate.jpg,GJoge
frame_0631_plate.jpg,No Text Detected
frame_0632_plate.jpg,Gn
frame_0633_plate.jpg,MCRER
frame_0634_plate.jpg,Goeen
frame_0635_plate.jpg,LJotD
frame_0636_plate.jpg,Gelni
frame_0637_plate.jpg,Quseei
frame_0638_plate.jpg,Da
frame_0639_plate.jpg,LJocoC
frame_0640_plate.jpg,Dcd
frame_0641_plate.jpg,HHAL
frame_0642_plate.jpg,No Text Detected
frame_0643_plate.jpg,Ta
frame_0644_plate.jpg,QJSE
frame_0645_plate.jpg,No Text Detected
frame_0646_plate.jpg,CJNAD
frame_0647_plate.jpg,LaQd
frame_0648_plate.jpg,josdd
frame_0649_plate.jpg,DAL
frame_0650_plate.jpg,GJoS
frame_0651_plate.jpg,Goaod
frame_0652_plate.jpg,Gjosep
frame_0653_plate.jpg,Gdicad
frame_0654_plate.jpg,No Text Detected
frame_0655_plate.jpg,No Text Detected
frame_0656_plate.jpg,GutD
frame_0657_plate.jpg,Dudd
frame_0658_plate.jpg,GHil
frame_0659_plate.jpg,LAF65 JKV
frame_0660_plate.jpg,DH
frame_0661_plate.jpg,Cjoen
frame_0662_plate.jpg,DHH
frame_0663_plate.jpg,MHH]
frame_0664_plate.jpg,MH
frame_0665_plate.jpg,Tutd
frame_0666_plate.jpg,@dtd
frame_0667_plate.jpg,GJoG epn
frame_0668_plate.jpg,Md
frame_0669_plate.jpg,Gj060
frame_0670_plate.jpg,HH
frame_0671_plate.jpg,HHT
frame_0672_plate.jpg,Guodew
frame_0673_plate.jpg,Ib5k
frame_0674_plate.jpg,No Text Detected
frame_0675_plate.jpg,DT
frame_0676_plate.jpg,GJdgkke]
frame_0677_plate.jpg,DT
frame_0678_plate.jpg,HHHD
frame_0679_plate.jpg,ddd
frame_0680_plate.jpg,Dad
frame_0681_plate.jpg,GJoslnd
frame_0682_plate.jpg,Godeed
frame_0683_plate.jpg,dTd
frame_0684_plate.jpg,@n
frame_0685_plate.jpg,6JDB EEd
frame_0686_plate.jpg,CJouepd
frame_0687_plate.jpg,GJoted
frame_0688_plate.jpg,Ghcd
frame_0689_plate.jpg,GJOg EPD
frame_0690_plate.jpg,Dd
frame_0691_plate.jpg,MTD
frame_0692_plate.jpg,No Text Detected
frame_0693_plate.jpg,Gjoste
frame_0694_plate.jpg,Dnitd
frame_0695_plate.jpg,Qjogepd
frame_0696_plate.jpg,Dpdid
frame_0697_plate.jpg,DpTTd
frame_0698_plate.jpg,@od
frame_0699_plate.jpg,6JobeFD
frame_0700_plate.jpg,D
frame_0701_plate.jpg,DpD
frame_0702_plate.jpg,Djogepd
frame_0703_plate.jpg,Dd
frame_0704_plate.jpg,6josE2d
frame_0705_plate.jpg,GJog End
frame_0706_plate.jpg,GJob epd
frame_0707_plate.jpg,No Text Detected
frame_0708_plate.jpg,No Text Detected
frame_0709_plate.jpg,No Text Detected
frame_0710_plate.jpg,No Text Detected
frame_0711_plate.jpg,No Text Detected
frame_0712_plate.jpg,No Text Detected
frame_0713_plate.jpg,No Text Detected
frame_0714_plate.jpg,No Text Detected
frame_0715_plate.jpg,No Text Detected
frame_0716_plate.jpg,No Text Detected
