Image_Name,License_Plate
frame_0197_plate.jpg,KHOSZZK
frame_0198_plate.jpg,NOTEXTDETECTED
frame_0199_plate.jpg,KLDS
frame_0200_plate.jpg,APOSJEQ
frame_0201_plate.jpg,KAPOSUEOE
frame_0202_plate.jpg,APO5JEO
frame_0203_plate.jpg,LPO5
frame_0204_plate.jpg,APOSJEO
frame_0205_plate.jpg,APO5JEO
frame_0206_plate.jpg,APOSEQ
frame_0207_plate.jpg,APOSJEQ
frame_0208_plate.jpg,LAPOSJEO
frame_0209_plate.jpg,LAPOSJEO
frame_0210_plate.jpg,LAPOSJEO
frame_0211_plate.jpg,APOSEO
frame_0212_plate.jpg,NOTEXTDETECTED
frame_0213_plate.jpg,NOTEXTDETECTED
frame_0214_plate.jpg,NOTEXTDETECTED
frame_0215_plate.jpg,NE
frame_0216_plate.jpg,VROZE
frame_0217_plate.jpg,VMZED
frame_0218_plate.jpg,LROZF
frame_0219_plate.jpg,LADZFKO
frame_0220_plate.jpg,LROZFKO
frame_0221_plate.jpg,VROFKD
frame_0222_plate.jpg,LOZEKD
frame_0223_plate.jpg,NOTEXTDETECTED
frame_0224_plate.jpg,NOTEXTDETECTED
frame_0225_plate.jpg,JOZD
frame_0226_plate.jpg,NOTEXTDETECTED
frame_0227_plate.jpg,NOTEXTDETECTED
frame_0228_plate.jpg,NOTEXTDETECTED
frame_0229_plate.jpg,NOTEXTDETECTED
frame_0230_plate.jpg,HHL
frame_0231_plate.jpg,LROZED
frame_0232_plate.jpg,LAQZFKD
frame_0233_plate.jpg,CROZFKD
frame_0234_plate.jpg,UNOZFKD
frame_0235_plate.jpg,LID
frame_0236_plate.jpg,LROZFKO
frame_0237_plate.jpg,LROZFKO
frame_0238_plate.jpg,LROZFKD
frame_0239_plate.jpg,LROZFKO
frame_0240_plate.jpg,E
frame_0241_plate.jpg,NOTEXTDETECTED
frame_0242_plate.jpg,NOTEXTDETECTED
frame_0243_plate.jpg,NOTEXTDETECTED
frame_0244_plate.jpg,NOTEXTDETECTED
frame_0245_plate.jpg,NOTEXTDETECTED
frame_0246_plate.jpg,TETGINB
frame_0247_plate.jpg,NOTEXTDETECTED
frame_0248_plate.jpg,NOTEXTDETECTED
frame_0249_plate.jpg,DGLD
frame_0250_plate.jpg,WRQZFKD
frame_0251_plate.jpg,LGKD
frame_0252_plate.jpg,LTETDQ
frame_0253_plate.jpg,LEXEINQ
frame_0254_plate.jpg,EGKDD
frame_0255_plate.jpg,ETINDD
frame_0256_plate.jpg,LKD
frame_0257_plate.jpg,LWD
frame_0258_plate.jpg,IKBD
frame_0259_plate.jpg,EIKBD
frame_0260_plate.jpg,EIBQ
frame_0261_plate.jpg,LKKDD
frame_0262_plate.jpg,LVEKDD
frame_0263_plate.jpg,NOTEXTDETECTED
frame_0264_plate.jpg,LEIKED
frame_0265_plate.jpg,LEKEQ
frame_0266_plate.jpg,ITKBD
frame_0267_plate.jpg,HELELKEG
frame_0268_plate.jpg,EIKED
frame_0269_plate.jpg,EKDD
frame_0270_plate.jpg,HEXSLNBG
frame_0271_plate.jpg,EDQ
frame_0272_plate.jpg,EIDD
frame_0273_plate.jpg,EEIBO
frame_0274_plate.jpg,JEIKDD
frame_0275_plate.jpg,HEEIDD
frame_0276_plate.jpg,HEXEINBD
frame_0277_plate.jpg,EEKBD
frame_0278_plate.jpg,HEXELNBQ
frame_0279_plate.jpg,EGINBD
frame_0280_plate.jpg,LEEIRNBD
frame_0281_plate.jpg,LETEINBQ
frame_0282_plate.jpg,LEEINBD
frame_0283_plate.jpg,HEXEINBG
frame_0284_plate.jpg,LEXSINEQ
frame_0285_plate.jpg,EXEINEQ
frame_0286_plate.jpg,EXEINBQ
frame_0287_plate.jpg,EXEINED
frame_0288_plate.jpg,HEXEIED
frame_0289_plate.jpg,JEXEIKDD
frame_0290_plate.jpg,JEXEINBD
frame_0291_plate.jpg,EXEB
frame_0292_plate.jpg,EYGIND
frame_0293_plate.jpg,EEWEINBD
frame_0294_plate.jpg,JEXENBQ
frame_0295_plate.jpg,JEXEKEQ
frame_0296_plate.jpg,ETENQ
frame_0297_plate.jpg,LEXEBG
frame_0298_plate.jpg,LEXEKKIBD
frame_0299_plate.jpg,LLEINDQ
frame_0300_plate.jpg,LEXELKEQ
frame_0301_plate.jpg,ELEIEQ
frame_0302_plate.jpg,LEXGLNBQ
frame_0303_plate.jpg,LETECDQ
frame_0304_plate.jpg,EXEUNBG
frame_0305_plate.jpg,EXEIBQ
frame_0306_plate.jpg,EEINBQ
frame_0307_plate.jpg,JEXEINEQ
frame_0308_plate.jpg,JELEIDQ
frame_0309_plate.jpg,EXEKWQ
frame_0310_plate.jpg,ETBINBD
frame_0311_plate.jpg,EEINBQ
frame_0312_plate.jpg,ETINDQ
frame_0313_plate.jpg,EEIKBQ
frame_0314_plate.jpg,LEXEINDQ
frame_0315_plate.jpg,ELEINBQ
frame_0316_plate.jpg,LEXEINEG
frame_0317_plate.jpg,IEXSINBQ
frame_0318_plate.jpg,EXEIINEQ
frame_0319_plate.jpg,EEINDQ
frame_0320_plate.jpg,LEXSICNEQ
frame_0321_plate.jpg,LEXELNDG
frame_0322_plate.jpg,EMSINBQ
frame_0323_plate.jpg,LELEINDD
frame_0324_plate.jpg,EEEIND
frame_0325_plate.jpg,HEYEIKDG
frame_0326_plate.jpg,LEXSINBQ
frame_0327_plate.jpg,LEVELNBG
frame_0328_plate.jpg,EEINBQ
frame_0329_plate.jpg,EEIKDD
frame_0330_plate.jpg,LEXGINBD
frame_0331_plate.jpg,LEYEUNBG
frame_0332_plate.jpg,LEYEINBG
frame_0333_plate.jpg,EENDG
frame_0334_plate.jpg,EXSINDQ
frame_0335_plate.jpg,EEXEINDG
frame_0336_plate.jpg,EXEINBG
frame_0337_plate.jpg,EEYSINBG
frame_0338_plate.jpg,EEXEIINBG
frame_0339_plate.jpg,EEINBQ
frame_0340_plate.jpg,LEYEINBQ
frame_0341_plate.jpg,LEXEINBG
frame_0342_plate.jpg,EVSINBG
frame_0343_plate.jpg,EEGINBG
frame_0344_plate.jpg,LELEINBG
frame_0345_plate.jpg,LEYGINBG
frame_0346_plate.jpg,LEYEINBG
frame_0347_plate.jpg,LEXGINBG
frame_0348_plate.jpg,LEYEINBG
frame_0349_plate.jpg,LEYGLNBG
frame_0350_plate.jpg,LEXGLLNBG
frame_0351_plate.jpg,LEEINBG
frame_0352_plate.jpg,LEEINBQ
frame_0353_plate.jpg,LEYEINBG
frame_0354_plate.jpg,NOTEXTDETECTED
frame_0355_plate.jpg,NOTEXTDETECTED
frame_0356_plate.jpg,HA
frame_0357_plate.jpg,ECNNNN
frame_0358_plate.jpg,AVDEHV
frame_0359_plate.jpg,4VO8HMF
frame_0360_plate.jpg,LVQBHUE
frame_0361_plate.jpg,LVPBHVE
frame_0362_plate.jpg,LQBHVE
frame_0363_plate.jpg,HNII
frame_0364_plate.jpg,LPBHHVE
frame_0365_plate.jpg,LPBHVE
frame_0366_plate.jpg,HNMAI
frame_0367_plate.jpg,LPBHHVE
frame_0368_plate.jpg,NOTEXTDETECTED
frame_0369_plate.jpg,NOTEXTDETECTED
frame_0370_plate.jpg,HC
frame_0371_plate.jpg,NOTEXTDETECTED
frame_0372_plate.jpg,NOTEXTDETECTED
frame_0373_plate.jpg,NOTEXTDETECTED
frame_0374_plate.jpg,NOTEXTDETECTED
frame_0375_plate.jpg,NOTEXTDETECTED
frame_0376_plate.jpg,NOTEXTDETECTED
frame_0377_plate.jpg,NOTEXTDETECTED
frame_0378_plate.jpg,NOTEXTDETECTED
frame_0379_plate.jpg,NOTEXTDETECTED
frame_0380_plate.jpg,NOTEXTDETECTED
frame_0381_plate.jpg,HHL
frame_0382_plate.jpg,L
frame_0383_plate.jpg,M
frame_0384_plate.jpg,KACH
frame_0385_plate.jpg,NOTEXTDETECTED
frame_0386_plate.jpg,NOTEXTDETECTED
frame_0387_plate.jpg,NOTEXTDETECTED
frame_0388_plate.jpg,NOTEXTDETECTED
frame_0389_plate.jpg,NOTEXTDETECTED
frame_0390_plate.jpg,G6SUS
frame_0391_plate.jpg,NOTEXTDETECTED
frame_0392_plate.jpg,BC65
frame_0393_plate.jpg,GESSU
frame_0394_plate.jpg,PGSSUU5
frame_0395_plate.jpg,0Q65U5
frame_0396_plate.jpg,GESU5
frame_0397_plate.jpg,GESUU5
frame_0398_plate.jpg,PGESUB
frame_0399_plate.jpg,IEC55US
frame_0400_plate.jpg,BCESVS
frame_0401_plate.jpg,BCESVS
frame_0402_plate.jpg,0C6BU5
frame_0403_plate.jpg,0CBSUS
frame_0404_plate.jpg,COBSUS
frame_0405_plate.jpg,DEE5U5
frame_0406_plate.jpg,DGBSU5
frame_0407_plate.jpg,0GESU5
frame_0408_plate.jpg,BGESUS
frame_0409_plate.jpg,GESUS
frame_0410_plate.jpg,0GEEU5
frame_0411_plate.jpg,PGE5U5
frame_0412_plate.jpg,BG65U5
frame_0413_plate.jpg,BG6SU5
frame_0414_plate.jpg,GEBU5
frame_0415_plate.jpg,PG6SUSJ
frame_0416_plate.jpg,MTQ
frame_0417_plate.jpg,0GESU5
frame_0418_plate.jpg,0GE5U5
frame_0419_plate.jpg,BGELSJ
frame_0420_plate.jpg,LBG65USJ
frame_0421_plate.jpg,BGESLSJ
frame_0422_plate.jpg,BGEEL
frame_0423_plate.jpg,PGESUS
frame_0424_plate.jpg,PG6SUS
frame_0425_plate.jpg,PG65S
frame_0426_plate.jpg,BG6SUSJ
frame_0427_plate.jpg,0GESU5
frame_0428_plate.jpg,PG6SUS
frame_0429_plate.jpg,PG6SUSJ
frame_0430_plate.jpg,G65USJ
frame_0431_plate.jpg,BGE5U5
frame_0432_plate.jpg,BC65USJ
frame_0433_plate.jpg,PG6SUU5
frame_0434_plate.jpg,PG6SUS
frame_0435_plate.jpg,PG65U5
frame_0436_plate.jpg,BG65USJ
